Word_Offset	Word	POS	Sense_no	Gloss	Class	Prediction_Value	EndMarker(##)
9241	खुमार	NOUN	3	भाँग, शराब आदि का नशा उतरने के समय या उतर जाने के बाद की वह स्थिति जिसमें शरीर आलस्य से भरा होता है, आँखें चढ़ी होती हैं, गला सूख रहा होता है तथा तबीयत कुछ बेचैन सी रहती है 	past	1	##
9241	खुमारी	NOUN	3	भाँग, शराब आदि का नशा उतरने के समय या उतर जाने के बाद की वह स्थिति जिसमें शरीर आलस्य से भरा होता है, आँखें चढ़ी होती हैं, गला सूख रहा होता है तथा तबीयत कुछ बेचैन सी रहती है 	past	1	##
7586	खुराक	NOUN	2	एक समय में भोजन, पेय आदि लेने की मात्रा 	past	0.577	##
36884	खुला_मुँह	NOUN	1	खाने, रोने आदि के लिए खोला हुआ मुँह 	future	0.818	##
17426	खुशखत	NOUN	2	सुंदर और साफ़ अक्षर लिखने वाला व्यक्ति 	neutral	0.987	##
672	खेल	NOUN	2	केवल मन बहलाने के लिए किया जाने वाला काम 	future	0.986	##
672	खेल	NOUN	5	निर्लज्जता भरा काम या व्यवहार या उलटी-पुलटी हरकत 	neutral	0.943	##
672	खेलवाड़	NOUN	4	तुच्छ अथवा बहुत ही साधारण रूप से किया हुआ व्यवहार 	future	0.342	##
4719	खैनी	NOUN	1	चूने के साथ मलकर खाया जाने वाला तम्बाकू या सुरती का पत्ता 	future	0.961	##
10950	खैर	NOUN	2	खैर की लकड़ी का निकला हुआ सत्त 	neutral	0.968	##
4610	खोंडर	NOUN	1	पेड़ की शाखाओं, तने आदि में बना हुआ खोखला भाग 	past	0.445	##
4610	खोंड़र	NOUN	1	पेड़ की शाखाओं, तने आदि में बना हुआ खोखला भाग 	past	0.445	##
4720	खोंता	NOUN	1	घास-फूस से बना हुआ पक्षी का घर 	neutral	0.991	##
3502	खोंपा	NOUN	2	भूसा रखने का छप्पर से ढका हुआ स्थान 	future	0.744	##
430	खोआ	NOUN	1	दूध को गाढ़ा करने से बना ठोस रूप जिससे मिठाई बनाते हैं 	past	0.597	##
15495	खोइया	NOUN	1	गन्ने से रस निकालने के बाद बचा भाग 	future	0.988	##
15495	खोई	NOUN	1	गन्ने से रस निकालने के बाद बचा भाग 	future	0.988	##
15806	खोगीर	NOUN	1	जमाया हुआ ऊनी कपड़ा 	neutral	0.987	##
4720	खोचकिल	NOUN	1	घास-फूस से बना हुआ पक्षी का घर 	neutral	0.991	##
1875	खोटा_सोना	NOUN	1	वह स्वर्ण जो शुद्ध न हो अपितु उसमें कुछ मिला हुआ हो 	present	0.984	##
4610	खोडर	NOUN	1	पेड़ की शाखाओं, तने आदि में बना हुआ खोखला भाग 	past	0.445	##
8919	खोद	NOUN	1	लड़ाई के समय योद्धाओं के पहनने का लोहे का टोप 	future	0.788	##
28773	खोमचा_वाला	NOUN	1	खोमचे पर रखकर वस्तुएँ बेचने वाला व्यक्ति 	future	0.901	##
28773	खोमचावाला	NOUN	1	खोमचे पर रखकर वस्तुएँ बेचने वाला व्यक्ति 	future	0.901	##
28773	खोमचे_वाला	NOUN	1	खोमचे पर रखकर वस्तुएँ बेचने वाला व्यक्ति 	future	0.901	##
28773	खोमचेवाला	NOUN	1	खोमचे पर रखकर वस्तुएँ बेचने वाला व्यक्ति 	future	0.901	##
