INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
1922	0.997	atemporal	4time4
5603	0.997	atemporal	4time4
2880	0.997	atemporal	4time4
6180	0.995	atemporal	4time4
8394	0.992	atemporal	4time4
8304	0.974	neutral	4time4
10631	0.998	future	4time4
1051	0.998	atemporal	4time4
5841	0.995	atemporal	4time4
2362	0.997	atemporal	4time4
1228	0.996	atemporal	4time4
11745	0.981	atemporal	4time4
2290	0.996	atemporal	4time4
2231	0.997	atemporal	4time4
4264	0.995	atemporal	4time4
2388	0.997	atemporal	4time4
14142	0.967	atemporal	4time4
1303	0.995	atemporal	4time4
8822	0.991	atemporal	4time4
6322	0.997	past	4time4
9649	0.994	neutral	4time4
13411	0.997	atemporal	4time4
3023	0.995	atemporal	4time4
663	0.996	atemporal	4time4
14220	0.991	atemporal	4time4
7362	0.993	atemporal	4time4
10680	0.999	present	4time4
13340	0.63	atemporal	4time4
3125	0.995	atemporal	4time4
741	0.988	neutral	4time4
4654	0.984	atemporal	4time4
12251	0.998	atemporal	4time4
5244	0.994	atemporal	4time4
3539	0.987	atemporal	4time4
5599	0.992	atemporal	4time4
3510	0.987	past	4time4
3698	0.998	atemporal	4time4
14670	0.991	neutral	4time4
5721	0.995	atemporal	4time4
13526	0.988	atemporal	4time4
5727	0.986	past	4time4
3714	0.729	atemporal	4time4
10267	0.994	future	4time4
14498	0.989	atemporal	4time4
12572	0.995	past	4time4
14206	0.975	neutral	4time4
7655	0.992	present	4time4
5516	0.991	atemporal	4time4
9049	0.982	atemporal	4time4
1366	0.997	atemporal	4time4
6929	0.998	atemporal	4time4
7473	0.996	atemporal	4time4
11471	0.404	atemporal	4time4
6513	0.993	present	4time4
10004	0.471	atemporal	4time4
13431	0.997	atemporal	4time4
1306	0.992	future	4time4
9114	0.997	atemporal	4time4
8479	0.998	atemporal	4time4
5886	0.98	past	4time4
8979	0.808	atemporal	4time4
10278	0.988	neutral	4time4
6637	0.906	atemporal	4time4
4780	0.997	past	4time4
14869	0.997	atemporal	4time4
4526	0.994	present	4time4
5053	0.996	atemporal	4time4
9896	0.987	past	4time4
8970	0.999	future	4time4
1275	0.998	atemporal	4time4
13250	0.997	atemporal	4time4
13536	0.997	atemporal	4time4
4881	0.998	atemporal	4time4
12232	0.972	neutral	4time4
6649	0.996	atemporal	4time4
13720	0.997	atemporal	4time4
80	0.997	atemporal	4time4
1652	0.992	atemporal	4time4
6445	0.997	atemporal	4time4
10980	0.975	neutral	4time4
13755	0.997	atemporal	4time4
8575	0.991	atemporal	4time4
10809	0.998	atemporal	4time4
3064	0.711	atemporal	4time4
5368	0.996	atemporal	4time4
2166	0.688	atemporal	4time4
4596	0.999	neutral	4time4
8534	0.456	atemporal	4time4
8783	0.996	atemporal	4time4
3968	0.997	atemporal	4time4
923	0.997	atemporal	4time4
13811	0.996	atemporal	4time4
5559	0.891	atemporal	4time4
14078	0.997	past	4time4
191	0.999	neutral	4time4
1857	0.992	atemporal	4time4
10227	0.995	atemporal	4time4
11369	0.996	atemporal	4time4
11453	0.997	atemporal	4time4
1176	0.994	atemporal	4time4
776	0.681	atemporal	4time4
4711	0.633	atemporal	4time4
7337	0.576	atemporal	4time4
242	0.993	atemporal	4time4
12041	0.716	atemporal	4time4
12058	0.996	atemporal	4time4
10708	0.998	atemporal	4time4
11015	0.995	atemporal	4time4
12291	0.994	atemporal	4time4
4	0.725	atemporal	4time4
9766	0.996	atemporal	4time4
1053	0.996	atemporal	4time4
9975	0.709	atemporal	4time4
7778	0.992	past	4time4
10293	0.998	atemporal	4time4
1198	0.998	atemporal	4time4
7416	0.894	atemporal	4time4
11035	0.995	atemporal	4time4
3735	0.998	atemporal	4time4
11454	0.911	atemporal	4time4
2721	0.985	atemporal	4time4
2191	0.996	atemporal	4time4
9616	0.997	atemporal	4time4
10178	0.998	atemporal	4time4
12389	0.824	atemporal	4time4
14507	0.997	atemporal	4time4
689	0.998	atemporal	4time4
13769	0.987	atemporal	4time4
1125	0.729	atemporal	4time4
5622	0.995	atemporal	4time4
4226	0.998	atemporal	4time4
5139	0.998	atemporal	4time4
1147	0.996	atemporal	4time4
7	0.987	present	4time4
984	0.995	atemporal	4time4
12095	0.996	atemporal	4time4
14939	0.833	atemporal	4time4
10528	0.672	atemporal	4time4
13240	0.997	atemporal	4time4
605	0.994	atemporal	4time4
9744	0.997	atemporal	4time4
10285	0.998	atemporal	4time4
9008	0.989	atemporal	4time4
7281	0.998	atemporal	4time4
11510	0.983	neutral	4time4
12153	0.997	atemporal	4time4
3011	0.996	atemporal	4time4
12508	0.995	atemporal	4time4
13056	0.998	atemporal	4time4
1222	0.998	atemporal	4time4
6318	0.996	atemporal	4time4
3223	0.867	atemporal	4time4
1928	0.997	atemporal	4time4
9530	0.986	atemporal	4time4
12730	0.929	atemporal	4time4
3981	0.997	atemporal	4time4
1816	0.994	atemporal	4time4
6965	0.976	past	4time4
4556	0.994	atemporal	4time4
5350	0.983	atemporal	4time4
3750	0.996	atemporal	4time4
10725	0.997	future	4time4
7818	0.994	present	4time4
13114	0.833	atemporal	4time4
14069	0.992	atemporal	4time4
4805	0.996	present	4time4
4299	0.997	atemporal	4time4
3822	0.997	atemporal	4time4
13634	0.828	atemporal	4time4
1031	0.998	atemporal	4time4
4563	0.998	atemporal	4time4
4146	0.995	future	4time4
724	0.992	future	4time4
13698	0.998	atemporal	4time4
4890	0.992	future	4time4
13290	0.995	atemporal	4time4
7890	0.633	atemporal	4time4
7544	0.72	atemporal	4time4
5989	0.998	atemporal	4time4
4696	0.998	atemporal	4time4
14015	0.998	atemporal	4time4
1257	0.969	atemporal	4time4
6261	0.994	atemporal	4time4
12673	0.996	atemporal	4time4
11707	0.996	atemporal	4time4
10841	0.997	atemporal	4time4
512	0.997	atemporal	4time4
1171	0.995	atemporal	4time4
3567	0.997	atemporal	4time4
10977	0.998	atemporal	4time4
863	0.998	atemporal	4time4
14059	0.992	past	4time4
3294	0.988	present	4time4
8268	0.997	atemporal	4time4
8574	0.989	present	4time4
11795	0.993	atemporal	4time4
1678	0.997	atemporal	4time4
14205	0.998	atemporal	4time4
13543	0.992	atemporal	4time4
5152	0.993	atemporal	4time4
10100	0.992	atemporal	4time4
4810	0.995	atemporal	4time4
6366	0.991	atemporal	4time4
5173	0.997	atemporal	4time4
4356	0.992	atemporal	4time4
14533	0.553	atemporal	4time4
8652	0.997	future	4time4
5408	0.997	atemporal	4time4
14948	0.997	atemporal	4time4
9524	0.638	atemporal	4time4
3537	0.998	atemporal	4time4
13808	0.983	neutral	4time4
3320	0.995	atemporal	4time4
4238	0.982	atemporal	4time4
13664	0.99	atemporal	4time4
13011	0.749	atemporal	4time4
12162	0.621	atemporal	4time4
7907	0.656	atemporal	4time4
11497	0.982	atemporal	4time4
8615	0.993	atemporal	4time4
2646	0.995	atemporal	4time4
6870	0.997	atemporal	4time4
6880	0.867	atemporal	4time4
6313	0.994	atemporal	4time4
13483	0.76	atemporal	4time4
419	0.574	atemporal	4time4
787	0.994	atemporal	4time4
13710	0.997	atemporal	4time4
8662	0.992	atemporal	4time4
7700	0.997	atemporal	4time4
6547	0.986	past	4time4
6822	0.998	atemporal	4time4
156	0.997	atemporal	4time4
1189	0.856	atemporal	4time4
6314	0.997	atemporal	4time4
6798	0.997	atemporal	4time4
1084	0.997	atemporal	4time4
10566	0.997	atemporal	4time4
12962	0.994	future	4time4
2488	0.995	atemporal	4time4
12904	0.843	atemporal	4time4
9476	0.996	atemporal	4time4
2257	0.98	neutral	4time4
7155	0.995	atemporal	4time4
11558	0.992	atemporal	4time4
11879	0.996	atemporal	4time4
11377	0.872	atemporal	4time4
14066	0.997	atemporal	4time4
11435	0.996	atemporal	4time4
1095	0.998	atemporal	4time4
4134	0.839	atemporal	4time4
3746	0.998	atemporal	4time4
2521	0.997	atemporal	4time4
13327	0.997	atemporal	4time4
14148	0.999	atemporal	4time4
10467	0.993	atemporal	4time4
3916	0.995	atemporal	4time4
11636	0.811	atemporal	4time4
14512	0.989	atemporal	4time4
5259	0.998	atemporal	4time4
14518	0.975	neutral	4time4
3264	0.996	atemporal	4time4
8249	0.992	past	4time4
9771	0.774	atemporal	4time4
10668	0.983	atemporal	4time4
14862	0.802	atemporal	4time4
1010	0.993	future	4time4
13484	0.575	atemporal	4time4
5577	0.975	atemporal	4time4
12630	0.991	present	4time4
10312	0.996	atemporal	4time4
13577	0.985	past	4time4
8203	0.998	atemporal	4time4
5995	0.997	atemporal	4time4
6265	0.99	atemporal	4time4
6752	1.0	neutral	4time4
4284	0.967	atemporal	4time4
321	0.993	future	4time4
7923	0.998	atemporal	4time4
4236	0.996	atemporal	4time4
3474	0.986	atemporal	4time4
14692	0.997	atemporal	4time4
4352	0.993	atemporal	4time4
7598	0.981	neutral	4time4
12040	0.995	atemporal	4time4
62	0.995	atemporal	4time4
892	0.945	atemporal	4time4
380	0.99	present	4time4
12505	0.997	atemporal	4time4
6210	0.997	atemporal	4time4
10266	0.996	future	4time4
11913	0.996	atemporal	4time4
7906	0.996	atemporal	4time4
9470	0.998	atemporal	4time4
11527	0.997	atemporal	4time4
1949	0.997	atemporal	4time4
9450	0.991	past	4time4
8433	0.997	present	4time4
2506	0.983	neutral	4time4
13493	0.797	atemporal	4time4
1197	0.987	atemporal	4time4
948	0.717	atemporal	4time4
5262	0.997	atemporal	4time4
6005	0.97	neutral	4time4
2046	0.982	atemporal	4time4
7683	0.996	atemporal	4time4
3573	0.827	atemporal	4time4
12481	0.998	atemporal	4time4
14345	0.996	atemporal	4time4
1481	0.825	atemporal	4time4
1904	0.985	atemporal	4time4
4996	0.997	atemporal	4time4
2051	0.998	atemporal	4time4
6491	0.956	atemporal	4time4
13285	0.998	atemporal	4time4
7316	0.989	neutral	4time4
11930	0.986	present	4time4
5828	0.997	atemporal	4time4
7335	0.988	atemporal	4time4
12592	0.881	atemporal	4time4
5076	0.991	atemporal	4time4
13764	0.991	atemporal	4time4
1861	0.735	atemporal	4time4
2497	0.992	atemporal	4time4
8308	0.72	atemporal	4time4
10280	0.567	atemporal	4time4
12786	0.996	atemporal	4time4
12925	0.997	atemporal	4time4
12595	0.997	atemporal	4time4
6290	0.854	atemporal	4time4
8112	0.998	atemporal	4time4
4794	0.997	atemporal	4time4
11225	0.992	atemporal	4time4
10511	0.997	atemporal	4time4
261	0.99	past	4time4
7190	0.978	neutral	4time4
14565	0.994	atemporal	4time4
5703	0.991	atemporal	4time4
7744	0.989	present	4time4
3796	0.498	atemporal	4time4
4389	0.992	atemporal	4time4
6780	0.994	atemporal	4time4
9289	0.997	atemporal	4time4
5280	0.991	neutral	4time4
1604	0.485	atemporal	4time4
14330	0.652	atemporal	4time4
7440	0.498	atemporal	4time4
5974	0.985	past	4time4
13518	0.811	atemporal	4time4
8077	0.996	atemporal	4time4
8335	0.995	atemporal	4time4
8870	0.996	atemporal	4time4
4112	0.577	atemporal	4time4
1580	0.997	atemporal	4time4
13137	0.831	atemporal	4time4
6721	0.993	atemporal	4time4
296	0.996	atemporal	4time4
12562	0.997	atemporal	4time4
3721	0.997	atemporal	4time4
14329	0.511	atemporal	4time4
6938	0.995	future	4time4
501	0.995	atemporal	4time4
5094	0.995	atemporal	4time4
14986	0.996	atemporal	4time4
9261	0.998	atemporal	4time4
2267	0.992	future	4time4
2201	0.985	atemporal	4time4
8844	0.576	atemporal	4time4
5930	0.991	atemporal	4time4
227	0.988	past	4time4
6624	0.993	atemporal	4time4
12239	0.996	atemporal	4time4
3118	0.995	atemporal	4time4
12074	0.992	atemporal	4time4
735	0.998	atemporal	4time4
14592	0.994	atemporal	4time4
6073	0.997	atemporal	4time4
14186	0.777	atemporal	4time4
86	0.998	atemporal	4time4
10529	0.996	atemporal	4time4
12032	0.907	atemporal	4time4
14384	0.999	neutral	4time4
11737	0.604	atemporal	4time4
506	0.986	present	4time4
14925	0.938	atemporal	4time4
4506	0.996	atemporal	4time4
10780	0.998	atemporal	4time4
4854	0.994	past	4time4
12404	0.996	neutral	4time4
10277	0.99	past	4time4
14496	0.995	atemporal	4time4
2196	0.744	atemporal	4time4
5938	0.997	atemporal	4time4
6882	0.997	atemporal	4time4
10451	0.997	atemporal	4time4
3649	0.996	atemporal	4time4
9107	0.74	atemporal	4time4
1912	0.995	atemporal	4time4
12693	0.994	atemporal	4time4
2138	0.731	atemporal	4time4
8729	0.996	atemporal	4time4
2742	0.999	future	4time4
2777	0.434	atemporal	4time4
866	0.998	atemporal	4time4
12090	0.998	atemporal	4time4
4610	0.85	atemporal	4time4
2738	0.998	atemporal	4time4
7610	0.86	atemporal	4time4
653	0.996	atemporal	4time4
7894	0.996	atemporal	4time4
12511	0.997	future	4time4
169	0.976	neutral	4time4
4249	0.998	atemporal	4time4
10646	0.997	atemporal	4time4
9233	0.973	atemporal	4time4
13208	0.905	atemporal	4time4
8547	0.602	atemporal	4time4
13226	0.995	atemporal	4time4
7088	0.977	atemporal	4time4
5188	0.996	atemporal	4time4
14751	0.978	atemporal	4time4
11923	0.997	atemporal	4time4
14875	0.932	atemporal	4time4
7082	0.997	atemporal	4time4
1612	0.997	atemporal	4time4
8424	0.997	atemporal	4time4
11458	0.667	atemporal	4time4
2345	0.994	future	4time4
2884	0.997	atemporal	4time4
13989	0.767	atemporal	4time4
2695	0.995	atemporal	4time4
4641	0.998	atemporal	4time4
7451	0.996	atemporal	4time4
13388	0.986	present	4time4
9581	0.986	neutral	4time4
3430	0.997	future	4time4
11078	0.995	atemporal	4time4
2669	0.997	atemporal	4time4
10159	0.903	atemporal	4time4
2999	0.996	atemporal	4time4
2307	0.998	atemporal	4time4
1196	0.997	atemporal	4time4
2233	0.997	atemporal	4time4
7670	0.994	atemporal	4time4
13547	0.995	atemporal	4time4
10252	0.996	atemporal	4time4
8207	0.564	atemporal	4time4
6105	0.986	present	4time4
12000	0.995	future	4time4
870	0.995	atemporal	4time4
6731	0.987	present	4time4
6134	0.998	atemporal	4time4
10816	0.998	atemporal	4time4
1254	0.994	future	4time4
9039	0.995	atemporal	4time4
1131	0.998	atemporal	4time4
7372	0.992	future	4time4
4672	0.994	atemporal	4time4
9738	0.993	future	4time4
5222	0.995	atemporal	4time4
1062	0.985	atemporal	4time4
7125	0.863	atemporal	4time4
12601	0.998	atemporal	4time4
1782	0.997	atemporal	4time4
6457	0.986	present	4time4
6765	0.996	atemporal	4time4
2448	0.998	atemporal	4time4
11833	0.995	past	4time4
14569	0.999	neutral	4time4
4428	0.991	atemporal	4time4
7413	0.997	atemporal	4time4
3716	0.977	atemporal	4time4
10921	0.996	atemporal	4time4
4896	0.997	atemporal	4time4
12957	0.996	atemporal	4time4
386	0.998	atemporal	4time4
6550	0.992	past	4time4
9869	1.0	neutral	4time4
3030	0.993	atemporal	4time4
10522	0.821	atemporal	4time4
8094	0.998	atemporal	4time4
14950	0.982	past	4time4
2819	0.859	atemporal	4time4
14313	0.996	atemporal	4time4
6391	0.999	atemporal	4time4
7041	0.996	atemporal	4time4
9252	0.52	atemporal	4time4
9600	0.88	atemporal	4time4
6137	0.992	atemporal	4time4
3740	0.997	atemporal	4time4
6549	0.998	atemporal	4time4
10046	0.991	atemporal	4time4
6988	0.776	atemporal	4time4
10662	0.996	atemporal	4time4
4529	0.991	past	4time4
4579	0.995	atemporal	4time4
2543	0.902	atemporal	4time4
13591	0.997	atemporal	4time4
8444	0.519	atemporal	4time4
6618	0.995	atemporal	4time4
13173	0.994	atemporal	4time4
8622	0.992	future	4time4
1282	0.988	past	4time4
13660	0.994	atemporal	4time4
2968	0.531	atemporal	4time4
14932	0.995	atemporal	4time4
7426	0.992	future	4time4
3718	0.97	past	4time4
181	0.997	atemporal	4time4
2089	0.997	atemporal	4time4
12	0.998	atemporal	4time4
5647	0.99	atemporal	4time4
13438	0.994	future	4time4
905	0.996	atemporal	4time4
9193	0.984	present	4time4
7740	0.994	atemporal	4time4
3657	0.988	neutral	4time4
4798	0.996	atemporal	4time4
2168	0.993	atemporal	4time4
11924	0.992	neutral	4time4
4103	0.988	atemporal	4time4
4330	0.997	atemporal	4time4
7531	0.995	atemporal	4time4
6616	0.98	atemporal	4time4
611	0.937	atemporal	4time4
13513	0.998	atemporal	4time4
14886	0.998	atemporal	4time4
7728	0.994	atemporal	4time4
11848	0.974	neutral	4time4
12829	0.996	atemporal	4time4
1710	0.994	atemporal	4time4
9060	0.999	future	4time4
13936	0.997	atemporal	4time4
8096	0.998	atemporal	4time4
1427	0.996	atemporal	4time4
11434	0.997	atemporal	4time4
8436	0.998	atemporal	4time4
9913	0.717	atemporal	4time4
13035	0.997	atemporal	4time4
6984	0.998	atemporal	4time4
13848	0.996	atemporal	4time4
7648	0.637	atemporal	4time4
10486	0.996	atemporal	4time4
4990	0.996	atemporal	4time4
3483	0.997	atemporal	4time4
699	0.998	atemporal	4time4
11506	0.998	atemporal	4time4
12301	0.997	atemporal	4time4
2042	0.521	atemporal	4time4
4469	0.541	atemporal	4time4
14065	0.908	atemporal	4time4
8536	0.592	atemporal	4time4
5156	0.995	atemporal	4time4
5385	0.996	atemporal	4time4
7725	0.766	atemporal	4time4
7842	0.767	atemporal	4time4
13376	0.798	atemporal	4time4
5612	0.998	atemporal	4time4
8737	0.997	atemporal	4time4
3425	0.992	future	4time4
9963	0.997	atemporal	4time4
9279	0.996	atemporal	4time4
3778	0.998	atemporal	4time4
6576	0.994	atemporal	4time4
8017	0.985	present	4time4
1107	0.995	atemporal	4time4
12711	0.98	neutral	4time4
2798	0.998	atemporal	4time4
6623	0.992	future	4time4
2390	0.996	atemporal	4time4
13422	0.998	atemporal	4time4
292	0.997	atemporal	4time4
14508	0.992	atemporal	4time4
11301	0.994	atemporal	4time4
9868	0.993	future	4time4
6220	0.995	atemporal	4time4
1071	0.692	atemporal	4time4
14067	0.997	atemporal	4time4
51	0.998	atemporal	4time4
7118	0.996	atemporal	4time4
3000	0.994	atemporal	4time4
3847	0.535	atemporal	4time4
5765	0.995	neutral	4time4
12949	0.583	atemporal	4time4
12833	0.998	atemporal	4time4
9764	0.991	atemporal	4time4
9644	0.572	atemporal	4time4
3279	0.998	present	4time4
14998	0.997	atemporal	4time4
11419	0.998	atemporal	4time4
11609	0.995	atemporal	4time4
259	0.995	atemporal	4time4
3861	0.991	atemporal	4time4
14890	0.995	atemporal	4time4
449	0.997	atemporal	4time4
10825	0.995	atemporal	4time4
3590	0.995	atemporal	4time4
13457	0.886	atemporal	4time4
14796	0.858	atemporal	4time4
9598	0.984	present	4time4
14901	0.771	atemporal	4time4
11540	0.99	atemporal	4time4
6396	0.707	atemporal	4time4
8924	0.997	atemporal	4time4
14046	0.636	atemporal	4time4
6911	0.997	atemporal	4time4
10738	0.997	atemporal	4time4
13717	0.996	atemporal	4time4
11164	0.991	atemporal	4time4
6878	0.992	atemporal	4time4
2030	0.997	atemporal	4time4
12053	0.996	atemporal	4time4
2754	0.824	atemporal	4time4
11726	0.864	atemporal	4time4
7552	0.997	atemporal	4time4
628	0.996	atemporal	4time4
10807	0.994	atemporal	4time4
9875	0.985	atemporal	4time4
2016	0.993	atemporal	4time4
13863	0.978	atemporal	4time4
13818	0.99	atemporal	4time4
8265	0.996	atemporal	4time4
7270	0.985	present	4time4
12918	0.997	atemporal	4time4
1046	0.992	neutral	4time4
13265	0.998	atemporal	4time4
3454	0.998	atemporal	4time4
3830	0.997	atemporal	4time4
12205	0.996	future	4time4
13676	0.982	past	4time4
10871	0.998	atemporal	4time4
9775	0.973	atemporal	4time4
8990	0.997	atemporal	4time4
9461	0.987	present	4time4
9720	0.998	atemporal	4time4
1294	0.997	atemporal	4time4
10514	0.994	atemporal	4time4
7096	0.998	atemporal	4time4
723	0.924	atemporal	4time4
11260	0.997	atemporal	4time4
4332	0.995	atemporal	4time4
13538	0.986	present	4time4
6813	0.997	atemporal	4time4
8300	0.997	atemporal	4time4
14443	0.92	atemporal	4time4
13023	0.997	atemporal	4time4
588	0.998	atemporal	4time4
7943	0.998	atemporal	4time4
11643	0.997	atemporal	4time4
8594	0.998	atemporal	4time4
2725	0.991	atemporal	4time4
2542	0.99	atemporal	4time4
10881	0.88	atemporal	4time4
8978	0.997	atemporal	4time4
5606	0.989	atemporal	4time4
4942	0.991	past	4time4
9731	0.993	atemporal	4time4
13550	0.998	atemporal	4time4
11671	0.998	atemporal	4time4
2854	0.998	atemporal	4time4
10961	0.998	atemporal	4time4
4697	0.994	future	4time4
8632	0.997	atemporal	4time4
11586	0.996	atemporal	4time4
13073	0.986	present	4time4
5042	0.993	atemporal	4time4
9334	0.998	atemporal	4time4
11951	0.998	atemporal	4time4
13321	0.996	atemporal	4time4
12701	0.994	atemporal	4time4
6566	0.998	atemporal	4time4
9539	0.996	atemporal	4time4
13528	0.991	atemporal	4time4
3551	0.988	neutral	4time4
1838	0.971	neutral	4time4
1713	0.996	atemporal	4time4
2817	0.998	atemporal	4time4
3518	0.998	atemporal	4time4
12565	0.997	atemporal	4time4
518	0.762	atemporal	4time4
7288	0.613	atemporal	4time4
13261	0.997	atemporal	4time4
14	0.99	atemporal	4time4
1190	0.995	atemporal	4time4
2931	0.995	atemporal	4time4
8959	0.995	future	4time4
4219	0.993	past	4time4
4442	0.993	atemporal	4time4
3875	0.991	atemporal	4time4
2490	0.998	atemporal	4time4
12391	0.994	atemporal	4time4
10118	0.995	past	4time4
7387	0.992	past	4time4
12819	0.998	atemporal	4time4
6963	0.993	past	4time4
3429	0.993	atemporal	4time4
14470	0.994	atemporal	4time4
3896	0.76	atemporal	4time4
9336	0.998	atemporal	4time4
4115	0.992	future	4time4
9481	0.976	neutral	4time4
9429	0.995	atemporal	4time4
8019	0.994	atemporal	4time4
2801	0.994	atemporal	4time4
6978	0.995	atemporal	4time4
3786	0.998	atemporal	4time4
8577	0.982	neutral	4time4
2	0.986	atemporal	4time4
918	0.998	atemporal	4time4
2350	0.994	atemporal	4time4
6893	0.827	atemporal	4time4
6902	0.992	atemporal	4time4
8009	0.797	atemporal	4time4
3259	0.996	atemporal	4time4
801	0.997	past	4time4
13678	0.999	present	4time4
11465	0.995	atemporal	4time4
13264	0.998	atemporal	4time4
3842	0.997	atemporal	4time4
1573	0.605	atemporal	4time4
13539	0.998	atemporal	4time4
14331	0.997	atemporal	4time4
2630	0.998	atemporal	4time4
5710	0.998	atemporal	4time4
3012	0.93	atemporal	4time4
456	0.997	atemporal	4time4
13235	0.996	atemporal	4time4
