INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
14982	0.996	atemporal	1time1234
11440	0.987	atemporal	1time1234
2114	0.986	atemporal	1time1234
1935	0.988	atemporal	1time1234
13573	0.794	temporal	1time1234
7705	0.984	temporal	1time1234
4858	0.987	atemporal	1time1234
6920	1.0	temporal	1time1234
14491	0.988	atemporal	1time1234
6619	1.0	temporal	1time1234
6105	0.997	atemporal	1time1234
11193	0.995	atemporal	1time1234
437	0.978	atemporal	1time1234
10386	0.995	atemporal	1time1234
7852	0.991	atemporal	1time1234
13544	0.995	atemporal	1time1234
7115	0.995	atemporal	1time1234
11369	0.993	atemporal	1time1234
212	0.981	temporal	1time1234
7298	0.991	atemporal	1time1234
209	0.987	atemporal	1time1234
8758	0.996	atemporal	1time1234
7776	0.98	atemporal	1time1234
10573	0.978	atemporal	1time1234
12222	0.982	atemporal	1time1234
10664	0.98	atemporal	1time1234
223	0.997	atemporal	1time1234
2994	0.98	atemporal	1time1234
1869	0.998	atemporal	1time1234
9100	0.978	atemporal	1time1234
1269	0.995	atemporal	1time1234
6739	0.986	atemporal	1time1234
703	0.989	atemporal	1time1234
5708	0.978	atemporal	1time1234
188	0.988	atemporal	1time1234
13900	1.0	atemporal	1time1234
14293	0.985	atemporal	1time1234
1451	0.993	atemporal	1time1234
11643	0.999	atemporal	1time1234
8999	0.994	atemporal	1time1234
8	0.993	atemporal	1time1234
12033	0.997	atemporal	1time1234
5024	0.88	temporal	1time1234
8943	0.978	atemporal	1time1234
4585	0.993	atemporal	1time1234
379	0.989	atemporal	1time1234
3920	0.989	atemporal	1time1234
11547	0.98	atemporal	1time1234
4819	0.99	atemporal	1time1234
7595	1.0	temporal	1time1234
11366	0.837	temporal	1time1234
9657	0.994	atemporal	1time1234
3274	0.994	atemporal	1time1234
5345	0.994	atemporal	1time1234
1993	0.989	atemporal	1time1234
13121	0.99	atemporal	1time1234
9533	0.978	atemporal	1time1234
12784	0.981	atemporal	1time1234
6066	0.994	temporal	1time1234
1722	0.992	atemporal	1time1234
4521	1.0	temporal	1time1234
4990	0.985	atemporal	1time1234
3229	0.981	atemporal	1time1234
14819	0.999	atemporal	1time1234
13485	0.962	temporal	1time1234
5868	0.994	atemporal	1time1234
414	0.99	atemporal	1time1234
13001	0.997	atemporal	1time1234
11719	0.991	atemporal	1time1234
13554	0.978	atemporal	1time1234
9179	0.986	atemporal	1time1234
10824	0.995	atemporal	1time1234
8425	0.769	temporal	1time1234
5817	0.994	atemporal	1time1234
69	0.991	atemporal	1time1234
13890	0.979	atemporal	1time1234
380	0.99	atemporal	1time1234
5481	0.866	temporal	1time1234
12562	0.978	atemporal	1time1234
145	0.994	atemporal	1time1234
9931	0.999	atemporal	1time1234
1425	1.0	atemporal	1time1234
14880	0.995	atemporal	1time1234
10012	0.992	atemporal	1time1234
6176	1.0	atemporal	1time1234
12929	0.998	atemporal	1time1234
11461	0.948	temporal	1time1234
14343	1.0	atemporal	1time1234
6269	1.0	atemporal	1time1234
9941	0.992	atemporal	1time1234
3188	0.986	atemporal	1time1234
5893	0.992	atemporal	1time1234
11605	0.986	atemporal	1time1234
11951	0.987	atemporal	1time1234
11817	0.997	atemporal	1time1234
13923	0.997	atemporal	1time1234
11963	0.997	atemporal	1time1234
10897	0.98	atemporal	1time1234
5088	0.998	atemporal	1time1234
9650	0.996	atemporal	1time1234
2557	0.948	temporal	1time1234
13023	0.998	atemporal	1time1234
12559	0.99	atemporal	1time1234
8489	0.994	temporal	1time1234
6373	0.979	atemporal	1time1234
7681	0.991	atemporal	1time1234
6032	0.997	atemporal	1time1234
13214	0.992	atemporal	1time1234
8517	0.988	atemporal	1time1234
6823	0.984	atemporal	1time1234
2151	0.981	atemporal	1time1234
12951	0.994	atemporal	1time1234
218	0.985	atemporal	1time1234
3184	0.995	atemporal	1time1234
5740	0.992	atemporal	1time1234
11406	0.998	atemporal	1time1234
1473	0.985	atemporal	1time1234
9056	0.99	atemporal	1time1234
13745	0.994	atemporal	1time1234
6673	0.98	atemporal	1time1234
9831	1.0	temporal	1time1234
7826	0.829	temporal	1time1234
3369	0.978	atemporal	1time1234
4859	0.984	atemporal	1time1234
787	0.998	atemporal	1time1234
1873	0.993	atemporal	1time1234
5657	0.978	atemporal	1time1234
9476	0.998	atemporal	1time1234
5064	0.998	atemporal	1time1234
9385	0.996	atemporal	1time1234
12064	0.999	atemporal	1time1234
8604	1.0	temporal	1time1234
14201	0.998	atemporal	1time1234
12665	0.998	atemporal	1time1234
249	0.98	atemporal	1time1234
14748	0.999	atemporal	1time1234
547	0.77	temporal	1time1234
9843	0.771	temporal	1time1234
10756	0.988	atemporal	1time1234
11057	0.99	atemporal	1time1234
11618	0.997	atemporal	1time1234
10113	0.993	atemporal	1time1234
11006	0.988	atemporal	1time1234
2138	0.977	atemporal	1time1234
1090	0.977	atemporal	1time1234
9117	0.991	atemporal	1time1234
1643	0.987	atemporal	1time1234
852	0.994	atemporal	1time1234
12625	0.987	atemporal	1time1234
2284	0.999	atemporal	1time1234
14867	0.986	atemporal	1time1234
13144	0.999	atemporal	1time1234
10657	0.993	atemporal	1time1234
13530	0.981	atemporal	1time1234
13674	0.996	atemporal	1time1234
4343	0.991	atemporal	1time1234
8937	0.982	atemporal	1time1234
1752	1.0	atemporal	1time1234
1023	0.996	atemporal	1time1234
6405	0.984	atemporal	1time1234
13514	0.997	atemporal	1time1234
1851	0.979	atemporal	1time1234
7385	0.988	atemporal	1time1234
1702	1.0	atemporal	1time1234
4965	0.996	atemporal	1time1234
6646	0.999	atemporal	1time1234
13360	0.99	atemporal	1time1234
1799	0.999	atemporal	1time1234
552	0.992	atemporal	1time1234
11273	0.8	temporal	1time1234
6055	0.998	atemporal	1time1234
3820	0.989	atemporal	1time1234
12526	0.994	atemporal	1time1234
13767	0.984	atemporal	1time1234
318	0.887	temporal	1time1234
3746	0.987	atemporal	1time1234
13426	0.999	atemporal	1time1234
11514	0.983	atemporal	1time1234
5711	0.991	atemporal	1time1234
498	0.984	temporal	1time1234
14542	0.984	atemporal	1time1234
11147	0.995	atemporal	1time1234
1299	1.0	temporal	1time1234
10093	0.99	atemporal	1time1234
6028	0.995	atemporal	1time1234
9615	0.993	atemporal	1time1234
5811	0.994	atemporal	1time1234
3957	0.987	atemporal	1time1234
13007	0.994	atemporal	1time1234
12041	0.864	temporal	1time1234
14596	0.994	atemporal	1time1234
8259	0.986	atemporal	1time1234
3582	0.996	atemporal	1time1234
6492	1.0	atemporal	1time1234
7550	0.994	atemporal	1time1234
9418	0.991	atemporal	1time1234
13540	1.0	atemporal	1time1234
9029	0.998	atemporal	1time1234
13403	0.982	atemporal	1time1234
13283	0.983	atemporal	1time1234
12432	0.995	atemporal	1time1234
1709	0.992	atemporal	1time1234
12813	0.988	atemporal	1time1234
4455	0.988	atemporal	1time1234
6942	0.991	atemporal	1time1234
11255	0.939	temporal	1time1234
5958	0.999	atemporal	1time1234
97	0.993	atemporal	1time1234
8687	0.989	atemporal	1time1234
14955	0.998	atemporal	1time1234
11209	0.979	atemporal	1time1234
3030	0.985	atemporal	1time1234
7104	0.999	atemporal	1time1234
6892	0.982	atemporal	1time1234
13471	0.991	atemporal	1time1234
3160	0.999	atemporal	1time1234
10984	0.998	atemporal	1time1234
11174	0.993	atemporal	1time1234
5459	0.996	atemporal	1time1234
7516	0.986	atemporal	1time1234
14887	0.995	atemporal	1time1234
5750	0.997	atemporal	1time1234
1544	0.992	atemporal	1time1234
9599	1.0	temporal	1time1234
9471	1.0	temporal	1time1234
14319	0.994	atemporal	1time1234
1508	1.0	temporal	1time1234
14818	0.997	atemporal	1time1234
11405	0.979	atemporal	1time1234
2128	0.789	temporal	1time1234
10451	0.989	atemporal	1time1234
7333	0.999	atemporal	1time1234
11644	0.996	atemporal	1time1234
12964	0.994	atemporal	1time1234
13197	0.997	atemporal	1time1234
1391	0.994	atemporal	1time1234
4926	0.989	atemporal	1time1234
10158	0.99	atemporal	1time1234
4315	0.997	atemporal	1time1234
7753	0.998	atemporal	1time1234
9618	0.998	atemporal	1time1234
11485	0.992	atemporal	1time1234
10271	0.979	atemporal	1time1234
2595	0.994	atemporal	1time1234
1949	0.994	atemporal	1time1234
4679	0.982	atemporal	1time1234
12490	0.981	atemporal	1time1234
7037	0.999	atemporal	1time1234
12245	0.999	atemporal	1time1234
1216	0.999	atemporal	1time1234
14773	0.992	atemporal	1time1234
824	0.985	atemporal	1time1234
1141	0.992	atemporal	1time1234
8214	0.992	atemporal	1time1234
9674	0.999	atemporal	1time1234
13408	0.995	atemporal	1time1234
285	0.997	atemporal	1time1234
6500	1.0	atemporal	1time1234
8297	0.988	atemporal	1time1234
8309	1.0	temporal	1time1234
4591	0.998	atemporal	1time1234
11061	0.982	atemporal	1time1234
4074	0.989	atemporal	1time1234
2661	0.998	atemporal	1time1234
13986	1.0	temporal	1time1234
8067	0.89	temporal	1time1234
12157	0.982	atemporal	1time1234
12943	1.0	temporal	1time1234
11342	0.982	atemporal	1time1234
874	0.846	temporal	1time1234
5480	1.0	atemporal	1time1234
11970	0.997	atemporal	1time1234
12773	0.994	atemporal	1time1234
7867	0.981	atemporal	1time1234
14730	0.985	atemporal	1time1234
4299	0.993	atemporal	1time1234
6795	1.0	atemporal	1time1234
1832	0.994	atemporal	1time1234
12912	0.999	atemporal	1time1234
12435	0.991	atemporal	1time1234
6082	0.993	atemporal	1time1234
1073	0.986	atemporal	1time1234
1079	0.99	atemporal	1time1234
11460	0.999	atemporal	1time1234
10316	0.988	atemporal	1time1234
2922	0.992	atemporal	1time1234
4927	0.978	atemporal	1time1234
14687	0.997	atemporal	1time1234
10511	0.983	atemporal	1time1234
8885	0.985	atemporal	1time1234
5455	0.991	atemporal	1time1234
3499	0.991	atemporal	1time1234
12586	0.985	atemporal	1time1234
1546	0.946	temporal	1time1234
13400	0.99	atemporal	1time1234
10695	0.999	atemporal	1time1234
13929	0.982	atemporal	1time1234
14170	0.99	atemporal	1time1234
1062	0.983	atemporal	1time1234
9305	0.987	atemporal	1time1234
4237	0.793	temporal	1time1234
9424	0.998	atemporal	1time1234
8101	0.995	atemporal	1time1234
5157	0.981	atemporal	1time1234
5714	0.999	atemporal	1time1234
4011	0.986	atemporal	1time1234
11276	0.992	atemporal	1time1234
7720	0.989	atemporal	1time1234
11244	0.989	atemporal	1time1234
4639	0.998	atemporal	1time1234
13154	0.978	atemporal	1time1234
1918	1.0	atemporal	1time1234
13454	0.998	atemporal	1time1234
1237	0.983	atemporal	1time1234
13934	0.997	atemporal	1time1234
1944	0.975	temporal	1time1234
6125	1.0	temporal	1time1234
11395	0.978	atemporal	1time1234
10799	0.994	atemporal	1time1234
2975	0.995	atemporal	1time1234
9218	0.996	atemporal	1time1234
3453	0.998	atemporal	1time1234
14372	0.995	atemporal	1time1234
3107	0.988	atemporal	1time1234
5454	0.994	atemporal	1time1234
10256	0.994	atemporal	1time1234
4683	0.853	temporal	1time1234
11536	0.995	atemporal	1time1234
9265	0.98	atemporal	1time1234
206	0.982	atemporal	1time1234
3467	0.79	temporal	1time1234
6639	0.998	atemporal	1time1234
5125	0.983	atemporal	1time1234
10173	0.998	atemporal	1time1234
4019	1.0	temporal	1time1234
8792	0.993	atemporal	1time1234
10265	0.989	atemporal	1time1234
1608	0.789	temporal	1time1234
932	0.995	atemporal	1time1234
14249	0.978	atemporal	1time1234
13565	1.0	atemporal	1time1234
1338	0.996	atemporal	1time1234
12090	0.996	atemporal	1time1234
8239	0.98	atemporal	1time1234
3077	0.999	atemporal	1time1234
2162	0.983	atemporal	1time1234
14718	0.996	atemporal	1time1234
10621	0.988	atemporal	1time1234
1838	0.992	atemporal	1time1234
7689	0.997	atemporal	1time1234
2224	0.991	atemporal	1time1234
11921	0.991	atemporal	1time1234
7288	0.987	atemporal	1time1234
2334	0.987	atemporal	1time1234
7992	0.978	atemporal	1time1234
14411	0.993	atemporal	1time1234
5473	0.978	atemporal	1time1234
7674	0.987	atemporal	1time1234
8164	0.977	atemporal	1time1234
6406	0.99	atemporal	1time1234
14704	0.99	atemporal	1time1234
3282	0.999	atemporal	1time1234
1250	0.986	atemporal	1time1234
463	0.81	temporal	1time1234
12976	0.998	atemporal	1time1234
12604	0.791	temporal	1time1234
1721	0.823	temporal	1time1234
5625	0.992	atemporal	1time1234
7323	0.985	atemporal	1time1234
1401	0.981	atemporal	1time1234
11608	0.977	atemporal	1time1234
10838	0.99	atemporal	1time1234
7318	0.999	atemporal	1time1234
2902	0.959	temporal	1time1234
9036	0.991	atemporal	1time1234
14058	0.997	atemporal	1time1234
3324	0.996	atemporal	1time1234
12017	0.985	atemporal	1time1234
6341	0.981	atemporal	1time1234
2496	0.988	atemporal	1time1234
8020	0.984	atemporal	1time1234
2583	0.995	temporal	1time1234
12498	0.986	atemporal	1time1234
13597	0.996	atemporal	1time1234
9779	0.992	atemporal	1time1234
6947	0.996	atemporal	1time1234
6980	0.988	atemporal	1time1234
5961	0.981	atemporal	1time1234
14264	0.984	atemporal	1time1234
10813	0.978	atemporal	1time1234
7087	0.994	atemporal	1time1234
5806	0.987	atemporal	1time1234
3266	0.991	atemporal	1time1234
13909	0.978	atemporal	1time1234
8902	0.982	atemporal	1time1234
11043	0.991	atemporal	1time1234
12453	0.996	temporal	1time1234
6317	0.978	atemporal	1time1234
3493	0.979	atemporal	1time1234
2792	0.991	temporal	1time1234
13275	0.996	atemporal	1time1234
4952	0.991	atemporal	1time1234
6633	0.984	atemporal	1time1234
6058	0.993	atemporal	1time1234
10505	0.99	atemporal	1time1234
5912	0.999	atemporal	1time1234
4029	0.98	atemporal	1time1234
14825	0.988	atemporal	1time1234
4699	0.996	atemporal	1time1234
5138	0.99	atemporal	1time1234
7901	0.991	atemporal	1time1234
8402	0.905	temporal	1time1234
13055	0.995	atemporal	1time1234
12781	0.99	atemporal	1time1234
3660	0.988	atemporal	1time1234
13756	0.997	atemporal	1time1234
5027	0.997	atemporal	1time1234
13307	0.996	atemporal	1time1234
10226	0.978	atemporal	1time1234
10155	0.994	atemporal	1time1234
2808	0.99	atemporal	1time1234
3207	0.995	atemporal	1time1234
14906	0.994	atemporal	1time1234
12670	0.786	temporal	1time1234
6851	0.993	atemporal	1time1234
315	0.991	atemporal	1time1234
3941	0.994	atemporal	1time1234
9060	0.998	atemporal	1time1234
13895	0.99	atemporal	1time1234
3483	0.995	atemporal	1time1234
1624	0.994	atemporal	1time1234
772	0.989	atemporal	1time1234
6081	0.983	atemporal	1time1234
9511	0.853	temporal	1time1234
7236	0.981	atemporal	1time1234
11574	0.988	atemporal	1time1234
12485	0.99	atemporal	1time1234
9170	0.997	atemporal	1time1234
539	0.995	atemporal	1time1234
4950	0.781	temporal	1time1234
14593	0.983	atemporal	1time1234
2240	0.99	atemporal	1time1234
12712	1.0	atemporal	1time1234
11602	0.954	temporal	1time1234
1470	0.901	temporal	1time1234
13263	0.984	atemporal	1time1234
11583	0.99	atemporal	1time1234
7247	0.983	atemporal	1time1234
1970	0.98	atemporal	1time1234
5401	0.993	atemporal	1time1234
9861	0.998	atemporal	1time1234
5033	0.998	atemporal	1time1234
406	0.995	atemporal	1time1234
4076	0.846	temporal	1time1234
12146	0.993	atemporal	1time1234
8426	0.996	atemporal	1time1234
3016	0.8	temporal	1time1234
728	0.99	atemporal	1time1234
4474	0.994	atemporal	1time1234
2720	0.995	atemporal	1time1234
11124	0.991	atemporal	1time1234
1533	0.997	atemporal	1time1234
14416	0.793	temporal	1time1234
2054	0.989	atemporal	1time1234
8206	0.993	atemporal	1time1234
7884	0.978	atemporal	1time1234
8073	0.997	atemporal	1time1234
5098	0.994	atemporal	1time1234
9140	1.0	atemporal	1time1234
10281	0.998	atemporal	1time1234
14197	0.98	atemporal	1time1234
7911	0.997	atemporal	1time1234
12865	0.977	atemporal	1time1234
14477	0.983	atemporal	1time1234
11192	0.998	atemporal	1time1234
6385	0.986	atemporal	1time1234
2745	0.988	atemporal	1time1234
926	0.984	atemporal	1time1234
14280	0.981	atemporal	1time1234
4646	0.992	atemporal	1time1234
11003	0.994	atemporal	1time1234
14726	0.997	atemporal	1time1234
2412	0.997	atemporal	1time1234
5458	0.994	atemporal	1time1234
3141	0.992	atemporal	1time1234
1012	0.997	atemporal	1time1234
10137	0.998	atemporal	1time1234
10431	0.998	atemporal	1time1234
4649	0.995	atemporal	1time1234
11134	0.995	atemporal	1time1234
9902	0.991	atemporal	1time1234
11439	0.997	atemporal	1time1234
10413	0.983	atemporal	1time1234
265	0.997	atemporal	1time1234
486	0.985	atemporal	1time1234
3599	0.996	atemporal	1time1234
3973	0.999	atemporal	1time1234
9015	0.986	atemporal	1time1234
12160	0.991	atemporal	1time1234
9804	0.997	atemporal	1time1234
2834	0.977	atemporal	1time1234
2427	0.997	atemporal	1time1234
2129	0.995	atemporal	1time1234
2549	0.982	atemporal	1time1234
5216	0.895	temporal	1time1234
9786	0.986	atemporal	1time1234
10030	0.989	atemporal	1time1234
9266	0.983	atemporal	1time1234
4329	0.987	atemporal	1time1234
14915	0.977	atemporal	1time1234
6904	0.987	atemporal	1time1234
12143	0.993	atemporal	1time1234
240	0.984	atemporal	1time1234
4153	0.998	atemporal	1time1234
14483	0.986	atemporal	1time1234
9324	0.991	atemporal	1time1234
10879	0.994	atemporal	1time1234
1286	0.999	atemporal	1time1234
3422	0.994	atemporal	1time1234
9755	0.999	atemporal	1time1234
3572	0.997	atemporal	1time1234
8382	0.992	atemporal	1time1234
14614	0.994	atemporal	1time1234
6520	0.995	atemporal	1time1234
14633	0.983	atemporal	1time1234
9156	0.991	atemporal	1time1234
8254	0.978	atemporal	1time1234
6809	0.995	atemporal	1time1234
12845	0.999	atemporal	1time1234
12534	0.98	atemporal	1time1234
14835	0.989	atemporal	1time1234
8336	0.986	atemporal	1time1234
7019	0.994	atemporal	1time1234
3811	0.983	atemporal	1time1234
2193	0.996	atemporal	1time1234
27	1.0	temporal	1time1234
11727	0.991	atemporal	1time1234
13269	0.994	atemporal	1time1234
3363	0.981	atemporal	1time1234
3089	0.989	atemporal	1time1234
2046	0.997	atemporal	1time1234
9990	0.99	atemporal	1time1234
6015	0.996	atemporal	1time1234
13221	0.998	atemporal	1time1234
716	0.995	atemporal	1time1234
9697	0.834	temporal	1time1234
3568	0.981	atemporal	1time1234
671	0.982	atemporal	1time1234
7301	0.999	atemporal	1time1234
11320	0.978	atemporal	1time1234
4208	0.998	atemporal	1time1234
14282	0.989	atemporal	1time1234
13463	0.998	atemporal	1time1234
5716	0.981	atemporal	1time1234
4112	0.968	temporal	1time1234
1297	0.981	atemporal	1time1234
12843	0.983	atemporal	1time1234
9234	0.998	atemporal	1time1234
9878	0.997	atemporal	1time1234
10794	0.997	atemporal	1time1234
2358	0.979	atemporal	1time1234
10507	0.988	atemporal	1time1234
11578	0.999	atemporal	1time1234
7274	0.996	atemporal	1time1234
9303	0.994	atemporal	1time1234
9281	0.834	temporal	1time1234
10590	0.997	atemporal	1time1234
13987	0.993	atemporal	1time1234
3802	0.984	atemporal	1time1234
10408	0.983	atemporal	1time1234
12427	0.989	temporal	1time1234
7646	0.981	atemporal	1time1234
13324	0.959	temporal	1time1234
8060	0.98	atemporal	1time1234
1610	0.988	atemporal	1time1234
12281	0.997	atemporal	1time1234
4654	1.0	atemporal	1time1234
3462	0.993	atemporal	1time1234
7942	0.999	atemporal	1time1234
9090	0.995	atemporal	1time1234
9376	0.994	atemporal	1time1234
10300	0.983	atemporal	1time1234
11902	1.0	temporal	1time1234
3245	0.987	atemporal	1time1234
4489	0.994	atemporal	1time1234
6798	0.789	temporal	1time1234
11718	0.978	atemporal	1time1234
10584	0.996	atemporal	1time1234
6410	0.996	atemporal	1time1234
4700	0.996	atemporal	1time1234
1388	0.979	atemporal	1time1234
4342	0.983	atemporal	1time1234
13553	0.996	atemporal	1time1234
12732	0.993	atemporal	1time1234
1456	0.989	atemporal	1time1234
14934	0.993	atemporal	1time1234
4731	0.996	atemporal	1time1234
3278	0.994	atemporal	1time1234
1952	0.999	atemporal	1time1234
3590	0.988	atemporal	1time1234
343	0.996	atemporal	1time1234
8168	0.988	atemporal	1time1234
751	0.987	atemporal	1time1234
2049	0.994	atemporal	1time1234
10287	1.0	atemporal	1time1234
12203	0.995	atemporal	1time1234
5102	0.996	atemporal	1time1234
195	0.993	atemporal	1time1234
5989	0.993	atemporal	1time1234
12385	0.978	atemporal	1time1234
4216	1.0	temporal	1time1234
5578	0.986	atemporal	1time1234
1837	0.983	atemporal	1time1234
447	0.995	temporal	1time1234
13720	0.994	atemporal	1time1234
4250	0.988	atemporal	1time1234
1717	0.991	atemporal	1time1234
4335	0.989	atemporal	1time1234
11827	0.986	atemporal	1time1234
11800	0.996	atemporal	1time1234
8953	0.989	atemporal	1time1234
9021	0.997	atemporal	1time1234
14525	0.998	atemporal	1time1234
13458	0.997	atemporal	1time1234
